Sales org./Plant,Material,X-plant matl status,Material Type,Special procurement,Serial no. profile,Material description,Revision Level,Valid From,Change Number,Procurement type,Mat. Grp. Descr.,Fam. Grp. Descr.,Product hierarchy level 1,Product hierarchy,Prod. Seg. Descr.,Product Line,Base Unit of Measure,Country of origin,Comm./imp. code no.,Mat. Price,Price unit,Plant-sp.matl status,ACS part Type,Annual demand,Average cons. past 12 mons.,Forecast days,Plant stock,Consumption past month12,Consumption past month11,Consumption past month10,Consumption past month9,Consumption past month8,Consumption past month7,Consumption past month6,Consumption past month5,Consumption past month4,Consumption past month3,Consumption past month2,Consumption past month1,Forecast current month(1),Forecast month(2,Forecast month(3),Forecast month(4),Forecast month(5),Forecast month(6),Forecast month(7),Forecast month(8),Forecast month(9),Forecast month(10),Forecast month(11),Forecast month(12)
3400,890002590,ST,RC,,DL00,QD2430 IMAGER ASSY AND LENS,C,12/01/2016,21367,E,CM - Finished Goods,HHS,QD24X,QD24XSPARESPARES,HHS OTHER,QD24XX 2D Spares,N,VN,84733090,24.8700,1,DD,,0.000,0.250,0,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890002733,ST,RC,,DL00,"PCBA,IMAGING CAMERA(MAIN),3PROC,M98I",C,03/28/2017,22632,E,Internal Production,FRS,M980+,M980+SPARESPARES,FRS OTHER,Mag 9800+ Spares,N,VN,8473.30.9000,87.5300,1,DD,,346.000,34.500,43,36.000,26.000,13.000,24.000,48.000,38.000,38.000,23.000,30.000,20.000,65.000,66.000,23.000,27.000,28.000,28.000,33.000,28.000,28.000,28.000,32.000,28.000,34.000,24.000,28.000
3400,890002761,ST,RC,SK,,ANTENNA CABLE PM9500,C,04/16/2015,16803,F,Internal Production,HHS,PM950,PM950SPARESPARES,HHS OTHER,PS 95XX Mob Spares,N,CN,85444922,1.5900,1,DD,,0.000,0.250,0,4.000,0.000,0.000,2.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890002763,ST,RC,SK,DL00,DISPLAY W/GSKT KIT PM9500,C,08/20/2014,14423,F,Internal Production,HHS,PM950,PM950SPARESPARES,HHS OTHER,PS 95XX Mob Spares,N,CN,85285120,4.6100,1,D0,,1.000,0.583,360,0.000,0.000,0.000,2.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890002765,ST,RC,SK,DL00,PCB ANTENNA 910MHZ PM9500,C,01/21/2015,16006,F,Internal Production,HHS,PM950,PM950SPARESPARES,HHS OTHER,PS 95XX Mob Spares,N,,85291099,3.1800,1,D0,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890002775,ST,RC,SK,,LOWER CASE W/ENCLOSURE BC9XXX,C,05/26/2017,19739,F,Internal Production,HHS,PM950,PM950SPARESPARES,HHS OTHER,PS 95XX Mob Spares,N,SK,3926.90.9900,4.7800,1,D0,,0.000,0.333,0,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890002779,ST,RC,SK,,CAP SUPPORT KIT BC95XX,C,07/19/2017,21597,F,Internal Production,HHS,PM950,PM950SPARESPARES,HHS OTHER,PS 95XX Mob Spares,N,IT,39269059,1.4300,1,D0,,0.000,0.667,0,0.000,0.000,1.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890002782,ST,RC,SK,DLSS,MAIN BOARD + SPARE BATT 433/910MHZ BC91X,C,12/05/2016,21884,F,Internal Production,HHS,PM950,PM950SPARESPARES,HHS OTHER,PS 95XX Mob Spares,N,SK,84733010,25.4800,1,D0,,0.000,0.083,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890002790,ST,RC,SK,,UPPER CASE BC95XX,C,08/20/2014,14428,F,Internal Production,HHS,PM950,PM950SPARESPARES,HHS OTHER,PS 95XX Mob Spares,N,SK,39269059,2.8700,1,D0,,0.000,0.250,0,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890002791,ST,RC,SK,,ANTENNA 433MHZ BC95XX,C,08/20/2015,17877,F,Internal Production,HHS,PM950,PM950SPARESPARES,HHS OTHER,PS 95XX Mob Spares,N,VN,84733090,4.7800,1,D0,,0.000,0.167,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890002887,AX,RC,,DL00,"DISPLAY KIT, WM, GSM ELF",C,05/18/2016,18959,E,Internal Production,MOB,ELFX3,ELFX3SPARESPARES,MC OTHER,Elf X3 Spares,N,VN,84733090,50.2500,1,DD,,513.000,50.250,28,40.000,217.000,11.000,54.000,46.000,0.000,60.000,20.000,67.000,22.000,82.000,8.000,16.000,48.000,39.000,40.000,47.000,43.000,39.000,44.000,45.000,40.000,48.000,36.000,44.000
3400,890003141,ST,RC,,DL00,QM/BT24XX/2131 MECHANICAL ASSY GREY,C,03/01/2017,19516,E,Internal Production,HHS,QM24X,QM24XSPARESPARES,HHS OTHER,QM24XX 2D Spares,N,VN,84733090,1.9700,1,D0,,0.000,0.167,0,19.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890003142,ST,RC,,DL00,QM/BT24XX ILLUMINATOR,C,12/01/2016,21367,E,Internal Production,HHS,QM24X,QM24XSPARESPARES,HHS OTHER,QM24XX 2D Spares,N,VN,84733010,1.7100,1,D0,,0.000,1.083,0,9.000,2.000,0.000,5.000,0.000,5.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890003146,ST,RC,,DL00,QBT24XX/2131 BEEPER + BT RADIO BOARD,C,03/26/2017,21027,E,Internal Production,HHS,QM24X,QM24XSPARESPARES,HHS OTHER,QM24XX 2D Spares,N,VN,84733010,5.4600,1,D0,,1.000,7.083,5760,16.000,0.000,9.000,7.000,1.000,7.000,20.000,10.000,3.000,0.000,4.000,1.000,23.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890003147,ST,RC,,DL00,QM24XX/2131 BEEPER + STAR RADIO BOARD,C,12/01/2016,21367,E,Internal Production,HHS,QM24X,QM24XSPARESPARES,HHS OTHER,QM24XX 2D Spares,N,VN,84733010,5.1900,1,D0,,4.000,0.583,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,2.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890003205,ST,RC,,DL00,"PART, TRIGGER PCB, FALCON X3+",C,08/01/2017,22887,E,Internal Production,MOB,FLX3+,FLX3+SPARESPARES,MC OTHER,Falcon X3+ Spares,N,VN,84733010,7.2600,1,DD,,6.000,4.083,120,2.000,0.000,0.000,4.000,0.000,0.000,13.000,6.000,1.000,6.000,0.000,5.000,14.000,3.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890003228,ST,RC,SK,,TOP ENCLOSURE 16 KEYS PM9500,C,08/07/2015,17779,F,Internal Production,HHS,PM950,PM950SPARESPARES,HHS OTHER,PS 95XX Mob Spares,N,SK,8473.30.9000,12.3000,1,DD,,1.000,0.111,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890003240,ST,RC,,DL00,ENGINE ENCLOSURE WT COBALTO,C,12/01/2016,21367,E,Internal Production,HHS,COB5L,COB5LSPARESPARES,HHS OTHER,Cobalto Spares,N,VN,84733090,3.4400,1,DD,,1.000,6.417,360,1.000,0.000,0.000,65.000,2.000,0.000,0.000,1.000,0.000,4.000,5.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890003241,ST,RC,,DL00,ENGINE ENCLOSURE BK COBALTO,C,12/01/2016,21367,E,Internal Production,HHS,COB5L,COB5LSPARESPARES,HHS OTHER,Cobalto Spares,N,VN,84733090,3.4700,1,DD,,102.000,10.000,18,5.000,0.000,0.000,77.000,6.000,0.000,2.000,30.000,0.000,0.000,1.000,0.000,4.000,10.000,8.000,8.000,9.000,8.000,8.000,8.000,9.000,8.000,10.000,8.000,8.000
3400,890003365,ST,RC,SK,DLSS,MAIN BOARD ETH 433/910MHZ BC9180,C,05/23/2016,20266,F,Internal Production,HHS,PM950,PM950SPARESPARES,HHS OTHER,PS 95XX Mob Spares,N,SK,84733010,56.9400,1,DD,,3.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890003395,ST,RC,,DL00,QM2131 IMAGER ASSY,C,12/01/2016,21367,E,Internal Production,HHS,QM21X,QM21XSPARESPARES,HHS OTHER,QM21X1 Spares,N,VN,84733090,9.4300,1,DD,,0.000,1.333,0,0.000,10.000,0.000,0.000,1.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890003495,ST,RC,,,TOP ENCLOSURE 16K PM9500 THD,C,08/07/2015,17779,,Internal Production,HHS,PM950,PM950SPARESPARES,HHS OTHER,PS 95XX Mob Spares,N,,,0.0000,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890003567,ST,RC,SK,DLSS,MOTHERBOARD DPM PBT PM9500 REL 2,C,07/14/2017,20045,F,Internal Production,HHS,PM950,PM950SPARESPARES,HHS OTHER,PS 95XX Mob Spares,N,,84733090,128.0500,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890003570,ST,RC,,,BODY BC9030-BP-C571,C,11/23/2015,17796,,Internal Production,HHS,PM950,PM950SPARESPARES,HHS OTHER,PS 95XX Mob Spares,N,,,0.0000,1,D0,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890003579,ST,RC,,DLSS,"PART,GD44 DPM I/F ELECT ASSY, STD, 5V",C,09/11/2017,24183,E,Internal Production,HHS,GD44X,GD44XSPARESPARES,HHS OTHER,Gry 44XX D 2D Spares,N,VN,84733090,34.5100,1,DD,,2.000,6.000,0,0.000,4.000,6.000,3.000,3.000,0.000,5.000,5.000,5.000,18.000,8.000,9.000,6.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890003646,ST,RC,SK,DLSS,MOTHERBOARD PBT95-RT,C,07/14/2017,20045,F,Internal Production,HHS,PM950,PM950SPARESPARES,HHS OTHER,PS 95XX Mob Spares,N,,84733090,146.9200,1,DD,,1.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890003657,ST,RC,SK,,BOTTOM ENCLOSURE PD95-RT DARK,C,07/14/2017,20045,F,Internal Production,HHS,PD950,PD950SPARESPARES,HHS OTHER,PS 95XX D Spares,N,,84733090,12.2300,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890003842,ST,RC,,DL00,"ENCLOSURE RING & NOSE,COBALTO (5 PCS)",C,05/24/2017,22235,E,Internal Production,HHS,COB5L,COB5LSPARESPARES,HHS OTHER,Cobalto Spares,N,CN,39269059,4.3800,1,DD,,0.000,0.083,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890003978,ST,RC,,DLSS,"PART GD4410,I/F EL ASSY,STD, 4-14V REL2",C,12/20/2016,20936,E,Internal Production,HHS,GD44X,GD44XSPARESPARES,HHS OTHER,Gry 44XX D 2D Spares,N,VN,84733090,33.4000,1,DD,,22.000,55.667,131,8.000,18.000,1.000,244.000,3.000,58.000,4.000,10.000,15.000,26.000,169.000,111.000,9.000,13.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890003979,ST,RC,,DLSS,"PART,GD4430, I/F ELEC ASSY, HD,5V REL2",C,12/20/2016,20936,E,Internal Production,HHS,GD44X,GD44XSPARESPARES,HHS OTHER,Gry 44XX D 2D Spares,N,VN,84733090,32.9600,1,DD,,3.000,6.833,2760,20.000,3.000,1.000,36.000,2.000,10.000,0.000,0.000,0.000,7.000,12.000,0.000,11.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890003980,ST,RC,,DLSS,"PART,GD4430 I/F ELECT ASSY, STD, 5V REL2",C,12/20/2016,20936,E,Internal Production,HHS,GD44X,GD44XSPARESPARES,HHS OTHER,Gry 44XX D 2D Spares,N,VN,84733090,32.9600,1,DD,,4.000,34.667,1260,14.000,1.000,7.000,101.000,13.000,35.000,3.000,128.000,3.000,1.000,6.000,110.000,8.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890003983,ST,RC,,DL00,QBT24XX IMAGER ASSY AND LENS REL 2,C,08/08/2017,24139,E,Internal Production,HHS,QM24X,QM24XSPARESPARES,HHS OTHER,QM24XX 2D Spares,N,VN,84733090,25.2900,1,DD,,0.000,10.667,0,20.000,0.000,11.000,8.000,8.000,12.000,30.000,2.000,5.000,11.000,11.000,7.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890003984,ST,RC,,DL00,QD2430 IMAGER ASSY AND LENS REL 2,C,09/28/2017,23024,E,Internal Production,HHS,QD24X,QD24XSPARESPARES,HHS OTHER,QD24XX 2D Spares,N,VN,84733090,24.4300,1,DD,,0.000,36.833,0,35.000,4.000,34.000,24.000,28.000,44.000,12.000,57.000,22.000,74.000,77.000,37.000,29.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890004038,ST,RC,,DLSS,"PART,GM4400-433 I/F ELEC ASSY,STD REL 2",C,04/26/2017,22873,E,Internal Production,HHS,GM44X,GM44XSPARESPARES,HHS OTHER,Gry 44XX Mob 2D Spar,N,VN,84733090,41.6500,1,DD,,0.000,7.250,0,0.000,9.000,12.000,13.000,8.000,3.000,10.000,5.000,1.000,16.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890004051,PP,RC,SK,DL00,COMPLETE EXTERNAL BODY PD9330/91XX,C,04/13/2017,22369,F,Internal Production,HHS,PD930,PD930SPARESPARES,HHS OTHER,PS 93XX D Spares,N,SK,8473.30.9000,25.7400,1,DD,,1.000,0.444,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890004057,ST,RC,SK,DL00,HANDLE ASSEMBLY PM9330/91XX,C,06/30/2017,22357,F,Internal Production,HHS,PM930,PM930SPARESPARES,HHS OTHER,PS 93XX Mob Spares,N,,8473.30.9000,20.0600,1,DD,,2.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890004246,ST,RC,SK,DLSS,MOTHERBOARD+HANDLE HP PBT PM9500,C,06/23/2017,23590,F,Internal Production,HHS,PM950,PM950SPARESPARES,HHS OTHER,PS 95XX Mob Spares,N,SK,8473.30.9000,164.9800,1,DD,,0.000,0.417,0,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890004253,ST,RC,SK,DLSS,MOTHERBOARD+HANDLE DPM PBT PM9500 REL 2,C,06/23/2017,23590,F,Internal Production,HHS,PM950,PM950SPARESPARES,HHS OTHER,PS 95XX Mob Spares,N,SK,8473.30.9000,145.1700,1,DD,,0.000,0.111,0,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890004254,ST,RC,SK,DLSS,MOTHERBOARD+HANDLE PBT PM9500,C,06/23/2017,23590,F,Internal Production,HHS,PM950,PM950SPARESPARES,HHS OTHER,PS 95XX Mob Spares,N,SK,8473.30.9000,131.4400,1,DD,,0.000,1.444,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,2.000,6.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890004330,ST,RC,,DLSS,"PART,PCBA,I/F,S/S,ND,ENG,S INT,9C,M98",C,08/03/2017,24209,E,Internal Production,FRS,M980+,M980+SPARESPARES,FRS OTHER,Mag 9800+ Spares,N,VN,8473.30.9000,52.4800,1,DD,,0.000,1.333,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890004331,ST,RC,,DLSS,"PART,PCBA,I/F,S/S,ND,MET,S INT,9C,M98",C,08/03/2017,24209,E,Internal Production,FRS,M980+,M980+SPARESPARES,FRS OTHER,Mag 9800+ Spares,N,VN,8473.30.9000,52.4800,1,DD,,4.000,0.833,450,1.000,0.000,0.000,0.000,0.000,0.000,2.000,1.000,0.000,2.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890004332,ST,RC,,DLSS,"PART,PCBA,I/F,S/S,W/D,MET,S INT,9C,M98",C,08/03/2017,24209,E,Internal Production,FRS,M980+,M980+SPARESPARES,FRS OTHER,Mag 9800+ Spares,N,VN,8473.30.9000,52.4800,1,DD,,1.000,2.833,360,0.000,0.000,0.000,0.000,0.000,0.000,4.000,3.000,0.000,0.000,0.000,0.000,10.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890004334,ST,RC,,DLSS,"PART,PCBA,I/F,S/O,9C,M98",C,08/03/2017,24209,E,Internal Production,FRS,M980-,M980-SPARESPARES,FRS OTHER,Mag 9800- Spares,N,VN,8473.30.9000,52.4800,1,DD,,3.000,3.667,360,0.000,0.000,0.000,0.000,0.000,0.000,14.000,0.000,0.000,4.000,1.000,0.000,3.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890004336,ST,RC,,DLSS,"PART,PCBA,I/F,S/S,ENG,D INT,9C,M98",C,08/03/2017,24209,E,Internal Production,FRS,M980+,M980+SPARESPARES,FRS OTHER,Mag 9800+ Spares,N,VN,8473.30.9000,52.4800,1,DD,,0.000,0.500,0,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890004337,ST,RC,,DLSS,"PART,PCBA,I/F,S/S,MET,D INT,9C,M98",C,08/03/2017,24209,E,Internal Production,FRS,M980+,M980+SPARESPARES,FRS OTHER,Mag 9800+ Spares,N,VN,84733010,52.4800,1,DD,,0.000,2.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890004340,ST,RC,,DLSS,"PART,PCBA,I/F,S/S,AUST/NZ,ND,9C,M98",C,08/03/2017,24209,E,Internal Production,FRS,M980+,M980+SPARESPARES,FRS OTHER,Mag 9800+ Spares,N,VN,8473.30.9000,52.4800,1,DD,,0.000,0.333,0,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890004341,ST,RC,,DLSS,"PART,PCBA,I/F,S/S,AUST,W/D,9C,M98",C,08/03/2017,24209,E,Internal Production,FRS,M980+,M980+SPARESPARES,FRS OTHER,Mag 9800+ Spares,N,VN,8473.30.9000,52.4800,1,DD,,5.000,0.333,360,5.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890004342,ST,RC,,DLSS,"PART,PCBA,I/F,S/S,STRNXT/RTLX,N/D,9C,M98",C,08/03/2017,24209,E,Internal Production,FRS,M980+,M980+SPARESPARES,FRS OTHER,Mag 9800+ Spares,N,VN,8473.30.9000,52.4800,1,DD,,0.000,12.167,0,0.000,0.000,0.000,0.000,0.000,0.000,37.000,0.000,0.000,20.000,0.000,16.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890004344,ST,RC,,DLSS,"PART,PCBA,I/F,S/O,MIGROS,9C,M98",C,08/03/2017,24209,E,Internal Production,FRS,M980-,M980-SPARESPARES,FRS OTHER,Mag 9800- Spares,N,VN,8473.30.9000,52.4800,1,DD,,0.000,0.833,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890004346,ST,RC,,DLSS,"PART,PCBA,I/F,S/S,WALMART,MEX,W/D,9C,M98",C,08/03/2017,24209,E,Internal Production,FRS,M980+,M980+SPARESPARES,FRS OTHER,Mag 9800+ Spares,N,VN,8473.30.9000,52.6800,1,DD,,0.000,8.833,0,0.000,0.000,0.000,0.000,0.000,0.000,23.000,0.000,0.000,4.000,7.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890004348,ST,RC,,DLSS,"PART,PCBA,I/F,S/S,WALMART,CA,W/D,9C,M98",C,08/03/2017,24209,E,Internal Production,FRS,M980+,M980+SPARESPARES,FRS OTHER,Mag 9800+ Spares,N,VN,8473.30.9000,52.6800,1,DD,,0.000,1.000,0,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890501022,AX,RC,,DL00,"PART, I/O FLEX, FALCON X3",C,12/01/2016,21367,E,CM - Finished Goods,MOB,FALX3,FALX3SPARESPARES,MC OTHER,Falcon X3 Spares,N,VN,84733090,7.1000,1,DD,,"1,200.000",102.500,0,0.000,368.000,147.000,20.000,147.000,30.000,20.000,23.000,48.000,253.000,148.000,1.000,25.000,113.000,91.000,96.000,110.000,99.000,91.000,100.000,104.000,96.000,113.000,87.000,100.000
3400,890501032,AX,RC,,DL00,"PART,SCAN HARNESS,1524,FALCON X3",C,01/01/2015,13491,E,CM - Finished Goods,MOB,FALX3,FALX3SPARESPARES,MC OTHER,Falcon X3 Spares,N,US,84733090,4.7100,1,DD,,19.000,6.000,0,0.000,20.000,2.000,0.000,0.000,0.000,0.000,4.000,11.000,15.000,0.000,15.000,5.000,4.000,4.000,4.000,3.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,890501033,AX,RC,,DL00,"PART,SCAN HARNESS,1200,FALCON X3",C,11/28/2014,13489,E,CM - Finished Goods,MOB,FALX3,FALX3SPARESPARES,MC OTHER,Falcon X3 Spares,N,CN,84733090,5.3500,1,DD,,0.000,3.667,0,0.000,2.000,0.000,8.000,6.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,891000043,ST,RC,,DLSS,GD4110 IBM INTERFACE ELECTRONIC ASSEMBLY,C,01/20/2015,15309,E,CM - Finished Goods,HHS,GRYPH,GRYPHSPARESPARES,HHS OTHER,Gryphon Spares,N,VN,84733090,20.8300,1,D0,,0.000,1.333,0,0.000,0.000,1.000,0.000,6.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,891000045,ST,RC,SK,DL00,DISPLAY ELECTRONIC ASSEMBLY M8300-DK,C,08/23/2016,20996,F,Sub-Assy,HHS,PM830,PM830SPARESPARES,HHS OTHER,PS 83XX Mob Spares,N,IT,84733090,17.5200,1,DD,,0.000,0.083,0,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3400,891000091,ST,RC,,DLSS,GBT4100 COMPLETE ELECTRONIC ASSY,C,03/26/2017,21027,E,Sub-Assy,HHS,GM4XX,GM4XXSPARESPARES,HHS OTHER,Gry 4XXX Mob Spares,N,VN,8473.30.9000,27.3100,1,DD,,0.000,3.167,0,0.000,0.000,1.000,5.000,10.000,1.000,6.000,2.000,0.000,0.000,0.000,5.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
